time_ns,winc,rinc,wFull,rEmpty,wHalfFull,rHalfEmpty,wData,rData
2280,0,1,0,0,0,1,15,213
2290,0,1,0,0,0,1,15,26
2292,1,1,0,0,0,1,98,26
2304,1,1,0,0,0,1,198,26
2310,1,1,0,0,0,1,198,106
2316,0,1,0,0,0,1,253,106
2328,1,1,0,0,0,1,104,106
2330,1,1,0,0,0,1,104,198
2340,0,0,0,0,0,1,27,198
2352,1,0,0,0,0,1,113,198
2364,0,0,0,0,0,1,208,198
2376,1,0,0,0,0,1,221,198
2380,1,1,0,0,0,1,221,198
2388,1,1,0,0,0,1,61,198
2390,1,1,0,0,0,1,61,126
2400,1,0,0,0,0,1,220,126
2406,1,0,0,0,1,1,220,126
2412,1,0,0,0,1,1,239,126
2420,1,1,0,0,1,1,239,126
2424,1,1,0,0,1,1,66,126
2430,1,1,0,0,1,1,66,37
2436,1,1,0,0,1,1,39,37
2448,1,1,0,0,1,1,49,37
2450,1,1,0,0,1,1,49,88
2460,1,0,0,0,1,1,95,88
2472,0,0,0,0,1,1,99,88
2480,0,1,0,0,1,1,99,88
2484,1,1,0,0,1,1,243,88
2490,1,1,0,0,1,1,243,211
2496,1,1,0,0,1,1,45,211
2508,0,1,0,0,1,1,123,211
2510,0,1,0,0,1,1,123,68
2520,0,0,0,0,1,1,45,68
2532,0,0,0,0,1,1,219,68
2540,0,1,0,0,1,1,219,68
2544,0,1,0,0,1,1,84,68
2550,0,1,0,0,1,0,84,21
2556,0,1,0,0,1,0,213,21
2560,0,0,0,0,1,0,213,21
2568,0,0,0,0,1,0,244,21
2580,0,0,0,0,1,0,145,21
2592,1,0,0,0,1,0,150,21
2604,1,0,0,0,1,0,127,21
2616,1,0,0,0,1,0,122,21
2620,1,1,0,0,1,0,122,21
2628,1,1,0,0,1,0,152,21
2630,1,1,0,0,1,1,152,2
2640,0,1,0,0,1,1,221,2
2650,0,1,0,0,1,1,221,250
2652,0,1,0,0,1,1,167,250
2664,0,1,0,0,1,1,187,250
2670,0,1,0,0,1,0,187,192
2676,0,1,0,0,1,0,5,192
2688,0,1,0,0,1,0,170,192
2690,0,1,0,0,1,0,170,1
2700,0,0,0,0,1,0,246,1
2712,1,0,0,0,1,0,238,1
2720,1,1,0,0,1,0,238,1
2724,1,1,0,0,1,0,187,1
2730,1,1,0,0,1,1,187,135
2736,1,1,0,0,1,1,100,135
2740,1,0,0,0,1,1,100,135
2748,0,0,0,0,1,1,232,135
2760,0,1,0,0,1,1,114,135
2770,0,1,0,0,1,1,114,215
2772,0,1,0,0,1,1,116,215
2784,1,1,0,0,1,1,210,215
2790,1,1,0,0,1,0,210,139
2796,0,1,0,0,1,0,178,139
2800,0,0,0,0,1,0,178,139
2808,1,0,0,0,1,0,245,139
2820,0,1,0,0,1,0,250,139
2830,0,1,0,0,1,1,250,252
2832,0,1,0,0,1,1,200,252
2844,0,1,0,0,1,1,159,252
2850,0,1,0,0,1,1,159,5
2856,1,1,0,0,1,1,65,5
2860,1,0,0,0,1,1,65,5
2868,0,0,0,0,1,1,40,5
2870,0,0,0,0,1,0,40,5
2880,0,0,0,0,1,0,7,5
2892,1,0,0,0,1,0,157,5
2904,1,0,0,0,1,0,82,5
2916,0,0,0,0,1,0,46,5
2920,0,1,0,0,1,0,46,5
2928,0,1,0,0,1,0,251,5
2930,0,1,0,0,1,0,251,208
2940,0,0,0,0,1,0,26,208
2952,1,0,0,0,1,0,139,208
2960,1,1,0,0,1,0,139,208
2964,0,1,0,0,1,0,112,208
2970,0,1,0,0,1,0,112,216
2976,0,1,0,0,1,0,139,216
2988,0,1,0,0,1,0,81,216
2990,0,1,0,0,1,0,81,237
3000,0,1,0,0,1,0,60,237
3010,0,1,0,0,1,0,60,60
3012,1,1,0,0,1,0,223,60
3020,1,0,0,0,1,0,223,60
3024,1,0,0,0,1,0,213,60
3036,1,0,0,0,1,0,198,60
3040,1,1,0,0,1,0,198,60
3048,1,1,0,0,1,0,185,60
3050,1,1,0,0,1,1,185,160
3060,0,1,0,0,1,1,191,160
3070,0,1,0,0,1,1,191,83
3072,0,1,0,0,1,1,129,83
3084,1,1,0,0,1,1,108,83
3090,1,1,0,0,1,0,108,173
3096,1,1,0,0,1,0,135,173
3108,0,1,0,0,1,0,200,173
3110,0,1,0,0,1,0,200,195
3120,1,0,0,0,1,0,51,195
3132,0,0,0,0,1,0,119,195
3140,0,1,0,0,1,0,119,195
3144,1,1,0,0,1,0,6,195
3150,1,1,0,0,1,0,6,73
3156,1,1,0,0,1,0,70,73
3168,0,1,0,0,1,0,173,73
3170,0,1,0,0,1,0,173,218
3180,0,1,0,0,1,0,226,218
3190,0,1,0,0,1,0,226,98
3192,1,1,0,0,1,0,119,98
3204,1,1,0,0,1,0,63,98
3210,1,1,0,0,1,0,63,198
3216,0,1,0,0,1,0,107,198
3228,0,1,0,0,1,0,61,198
3230,0,1,0,0,1,0,61,104
3240,0,1,0,0,1,0,74,104
3250,0,1,0,0,1,0,74,113
3252,1,1,0,0,1,0,109,113
3260,1,0,0,0,1,0,109,113
3264,1,0,0,0,1,0,15,113
3276,1,0,0,0,1,0,12,113
3280,1,1,0,0,1,0,12,113
3288,1,1,0,0,1,0,143,113
3290,1,1,0,0,1,0,143,221
3300,0,0,0,0,1,0,11,221
3312,1,0,0,0,1,0,120,221
3324,1,0,0,0,1,0,128,221
3336,1,0,0,0,1,0,10,221
3340,1,1,0,0,1,0,10,221
3348,1,1,0,0,1,0,109,221
3350,1,1,0,0,1,0,109,61
3360,1,0,0,0,1,0,232,61
3372,0,0,0,0,1,0,213,61
3380,0,1,0,0,1,0,213,61
3384,0,1,0,0,1,0,169,61
3390,0,1,0,0,1,0,169,220
3396,1,1,0,0,1,0,199,220
3400,1,0,0,0,1,0,199,220
3408,0,0,0,0,1,0,5,220
3420,0,1,0,0,1,0,97,220
3430,0,1,0,0,1,0,97,239
3432,1,1,0,0,1,0,45,239
3444,1,1,0,0,1,0,161,239
3450,1,1,0,0,1,0,161,66
3456,0,1,0,0,1,0,250,66
3468,0,1,0,0,1,0,72,66
3470,0,1,0,0,1,0,72,39
3480,1,1,0,0,1,0,123,39
3490,1,1,0,0,1,0,123,49
3492,0,1,0,0,1,0,129,49
3500,0,0,0,0,1,0,129,49
3504,0,0,0,0,1,0,108,49
3516,1,0,0,0,1,0,249,49
3520,1,1,0,0,1,0,249,49
3528,1,1,0,0,1,0,138,49
3530,1,1,0,0,1,0,138,95
3540,1,1,0,0,1,0,131,95
3550,1,1,0,0,1,0,131,243
3552,1,1,0,0,1,0,51,243
3560,1,0,0,0,1,0,51,243
3564,0,0,0,0,1,0,206,243
3576,1,0,0,0,1,0,35,243
3588,1,0,0,0,1,0,80,243
3600,1,1,0,0,1,0,104,243
3610,1,1,0,0,1,0,104,45
3612,1,1,0,0,1,0,243,45
3620,1,0,0,0,1,0,243,45
3624,0,0,0,0,1,0,72,45
3636,1,0,0,0,1,0,123,45
3648,0,0,0,0,1,0,86,45
3660,0,1,0,0,1,0,222,45
3670,0,1,0,0,1,0,222,150
3672,0,1,0,0,1,0,64,150
3680,0,0,0,0,1,0,64,150
3684,0,0,0,0,1,0,38,150
3696,0,0,0,0,1,0,19,150
3700,0,1,0,0,1,0,19,150
3708,0,1,0,0,1,0,27,150
3710,0,1,0,0,1,0,27,127
3720,0,0,0,0,1,0,211,127
3732,1,0,0,0,1,0,46,127
3740,1,1,0,0,1,0,46,127
3744,1,1,0,0,1,0,151,127
3750,1,1,0,0,1,0,151,122
3756,0,1,0,0,1,0,233,122
3768,1,1,0,0,1,0,30,122
3770,1,1,0,0,1,0,30,152
3780,1,0,0,0,1,0,58,152
3792,0,0,0,0,1,0,136,152
3800,0,1,0,0,1,0,136,152
3804,0,1,0,0,1,0,18,152
3810,0,1,0,0,1,0,18,238
3816,1,1,0,0,1,0,84,238
3828,0,1,0,0,1,0,226,238
3830,0,1,0,0,1,0,226,187
3840,1,0,0,0,1,0,217,187
3852,0,0,0,0,1,0,232,187
3860,0,1,0,0,1,0,232,187
3864,1,1,0,0,1,0,203,187
3870,1,1,0,0,1,0,203,100
3876,1,1,0,0,1,0,103,100
3880,1,0,0,0,1,0,103,100
3888,1,0,0,0,1,0,70,100
3900,0,0,0,0,1,0,94,100
3912,0,0,0,0,1,0,161,100
3920,0,1,0,0,1,0,161,100
3924,1,1,0,0,1,0,182,100
3930,1,1,0,0,1,0,182,210
3936,0,1,0,0,1,0,91,210
3940,0,0,0,0,1,0,91,210
3948,1,0,0,0,1,0,29,210
3960,0,0,0,0,1,0,14,210
3972,1,0,0,0,1,0,79,210
3980,1,1,0,0,1,0,79,210
3984,1,1,0,0,1,0,8,210
3990,1,1,0,0,1,0,8,245
3996,1,1,0,0,1,0,157,245
4008,0,1,0,0,1,0,76,245
4010,0,1,0,0,1,0,76,65
4020,1,1,0,0,1,0,214,65
4030,1,1,0,0,1,0,214,157
4032,0,1,0,0,1,0,217,157
4040,0,0,0,0,1,0,217,157
4044,0,0,0,0,1,0,186,157
4056,1,0,0,0,1,0,234,157
4068,0,0,0,0,1,0,6,157
4080,1,0,0,0,1,0,75,157
4092,1,0,0,0,1,0,252,157
4100,1,1,0,0,1,0,252,157
4104,0,1,0,0,1,0,190,157
4110,0,1,0,0,1,0,190,82
4116,1,1,0,0,1,0,62,82
4120,1,0,0,0,1,0,62,82
4128,1,0,0,0,1,0,142,82
4140,0,1,0,0,1,0,154,82
4150,0,1,0,0,1,0,154,139
4152,1,1,0,0,1,0,129,139
4160,1,0,0,0,1,0,129,139
4164,0,0,0,0,1,0,198,139
4176,0,0,0,0,1,0,68,139
4180,0,1,0,0,1,0,68,139
4188,1,1,0,0,1,0,61,139
4190,1,1,0,0,1,0,61,223
4200,0,0,0,0,1,0,26,223
4212,0,0,0,0,1,0,107,223
4220,0,1,0,0,1,0,107,223
4224,1,1,0,0,1,0,88,223
4230,1,1,0,0,1,0,88,213
4236,0,1,0,0,1,0,140,213
4240,0,0,0,0,1,0,140,213
4248,1,0,0,0,1,0,70,213
4260,1,0,0,0,1,0,194,213
4272,1,0,0,0,1,0,130,213
4280,1,1,0,0,1,0,130,213
4284,0,1,0,0,1,0,22,213
4290,0,1,0,0,1,0,22,198
4296,1,1,0,0,1,0,235,198
4308,0,1,0,0,1,0,254,198
4310,0,1,0,0,1,0,254,185
4320,0,1,0,0,1,0,55,185
4330,0,1,0,0,1,0,55,108
4332,1,1,0,0,1,0,100,108
4340,1,0,0,0,1,0,100,108
4344,0,0,0,0,1,0,82,108
4356,0,0,0,0,1,0,62,108
4360,0,1,0,0,1,0,62,108
4368,0,1,0,0,1,0,20,108
4370,0,1,0,0,1,0,20,135
4380,0,0,0,0,1,0,160,135
4392,0,0,0,0,1,0,65,135
4400,0,1,0,0,1,0,65,135
4404,1,1,0,0,1,0,175,135
4410,1,1,0,0,1,0,175,51
4416,1,1,0,0,1,0,67,51
4420,1,0,0,0,1,0,67,51
4428,0,0,0,0,1,0,166,51
4440,1,1,0,0,1,0,135,51
4450,1,1,0,0,1,0,135,6
4452,0,1,0,0,1,0,255,6
4464,1,1,0,0,1,0,204,6
4470,1,1,0,0,1,0,204,70
4476,1,1,0,0,1,0,142,70
4488,0,1,0,0,1,0,133,70
4490,0,1,0,0,1,0,133,119
4500,0,0,0,0,1,0,97,119
4512,1,0,0,0,1,0,226,119
4524,0,0,0,0,1,0,213,119
4536,0,0,0,0,1,0,89,119
4540,0,1,0,0,1,0,89,119
4548,1,1,0,0,1,0,109,119
4550,1,1,0,0,1,0,109,63
4560,0,0,0,0,1,0,41,63
4572,1,0,0,0,1,0,34,63
4580,1,1,0,0,1,0,34,63
4584,1,1,0,0,1,0,246,63
4590,1,1,0,0,1,0,246,109
4596,1,1,0,0,1,0,155,109
4608,0,1,0,0,1,0,36,109
4610,0,1,0,0,1,0,36,15
4620,0,0,0,0,1,0,135,15
4632,1,0,0,0,1,0,109,15
4640,1,1,0,0,1,0,109,15
4644,1,1,0,0,1,0,86,15
4650,1,1,0,0,1,0,86,12
4656,1,1,0,0,1,0,216,12
4668,0,1,0,0,1,0,70,12
4670,0,1,0,0,1,0,70,143
4680,0,0,0,0,1,0,102,143
4692,1,0,0,0,1,0,72,143
4704,0,0,0,0,1,0,145,143
4716,1,0,0,0,1,0,145,143
4720,1,1,0,0,1,0,145,143
4728,0,1,0,0,1,0,121,143
4730,0,1,0,0,1,0,121,120
4740,1,1,0,0,1,0,70,120
4750,1,1,0,0,1,0,70,128
4752,1,1,0,0,1,0,227,128
4760,1,0,0,0,1,0,227,128
4764,1,0,0,0,1,0,78,128
4776,0,0,0,0,1,0,23,128
4788,0,0,0,0,1,0,2,128
4800,1,1,0,0,1,0,121,128
4810,1,1,0,0,1,0,121,10
4812,1,1,0,0,1,0,8,10
4818,1,1,1,0,1,0,8,10
4824,0,1,1,0,1,0,172,10
4830,0,1,1,0,1,0,172,109
4836,1,1,1,0,1,0,212,109
4842,1,1,0,0,1,0,212,109
4848,1,1,0,0,1,0,140,109
4850,1,1,0,0,1,0,140,232
4854,1,1,1,0,1,0,140,232
4860,1,0,1,0,1,0,135,232
4866,1,0,0,0,1,0,135,232
4872,1,0,0,0,1,0,74,232
4884,1,0,0,0,1,0,208,232
4890,1,0,1,0,1,0,208,232
4896,1,0,1,0,1,0,10,232
4900,1,1,1,0,1,0,10,232
4908,1,1,1,0,1,0,220,232
4910,1,1,1,0,1,0,220,199
4920,1,1,1,0,1,0,68,199
4930,1,1,1,0,1,0,68,45
4932,0,1,1,0,1,0,177,45
4938,0,1,0,0,1,0,177,45
4944,1,1,0,0,1,0,172,45
4950,1,1,1,0,1,0,172,161
4956,0,1,1,0,1,0,109,161
4960,0,0,1,0,1,0,109,161
4962,0,0,0,0,1,0,109,161
4968,1,0,0,0,1,0,254,161
4974,1,0,1,0,1,0,254,161
4980,1,0,1,0,1,0,68,161
4986,1,0,0,0,1,0,68,161
4992,0,0,0,0,1,0,227,161
5004,0,0,0,0,1,0,37,161
5016,0,0,0,0,1,0,85,161
5028,1,0,0,0,1,0,18,161
5034,1,0,1,0,1,0,18,161
5040,0,0,1,0,1,0,205,161
5052,0,0,1,0,1,0,212,161
5060,0,1,1,0,1,0,212,161
5064,1,1,1,0,1,0,78,161
5070,1,1,1,0,1,0,78,123
5076,0,1,1,0,1,0,119,123
5080,0,0,1,0,1,0,119,123
5088,1,0,1,0,1,0,185,123
5100,1,0,1,0,1,0,42,123
5106,1,0,0,0,1,0,42,123
5112,1,0,0,0,1,0,81,123
5118,1,0,1,0,1,0,81,123
5120,1,1,1,0,1,0,81,123
5124,0,1,1,0,1,0,157,123
5130,0,1,1,0,1,0,157,249
5136,0,1,1,0,1,0,146,249
5148,1,1,1,0,1,0,96,249
5150,1,1,1,0,1,0,96,138
5160,0,0,1,0,1,0,198,138
5166,0,0,0,0,1,0,198,138
5172,1,0,0,0,1,0,156,138
5184,1,0,0,0,1,0,151,138
5190,1,0,1,0,1,0,151,138
5196,1,0,1,0,1,0,121,138
5200,1,1,1,0,1,0,121,138
5208,0,1,1,0,1,0,0,138
5210,0,1,1,0,1,0,0,131
5220,1,0,1,0,1,0,51,131
5232,0,0,1,0,1,0,51,131
5238,0,0,0,0,1,0,51,131
5240,0,1,0,0,1,0,51,131
5244,1,1,0,0,1,0,190,131
5250,1,1,1,0,1,0,190,51
5256,1,1,1,0,1,0,61,51
5260,1,0,1,0,1,0,61,51
5268,1,0,1,0,1,0,114,51
5280,1,0,1,0,1,0,97,51
5286,1,0,0,0,1,0,97,51
5292,1,0,0,0,1,0,2,51
5298,1,0,1,0,1,0,2,51
5300,1,1,1,0,1,0,2,51
5304,0,1,1,0,1,0,5,51
5310,0,1,1,0,1,0,5,35
5316,0,1,1,0,1,0,158,35
5328,0,1,1,0,1,0,251,35
5330,0,1,1,0,1,0,251,80
5340,1,1,1,0,1,0,236,80
5346,1,1,0,0,1,0,236,80
5350,1,1,0,0,1,0,236,104
5352,1,1,0,0,1,0,174,104
5364,1,1,0,0,1,0,232,104
5370,1,1,1,0,1,0,232,243
5376,0,1,1,0,1,0,47,243
5380,0,0,1,0,1,0,47,243
5382,0,0,0,0,1,0,47,243
5388,1,0,0,0,1,0,241,243
5394,1,0,1,0,1,0,241,243
5400,1,1,1,0,1,0,76,243
5406,1,1,0,0,1,0,76,243
5410,1,1,0,0,1,0,76,123
5412,0,1,0,0,1,0,195,123
5424,0,1,0,0,1,0,108,123
5430,0,1,0,0,1,0,108,46
5436,0,1,0,0,1,0,82,46
5448,0,1,0,0,1,0,87,46
5450,0,1,0,0,1,0,87,151
5460,1,0,0,0,1,0,169,151
5472,1,0,0,0,1,0,204,151
5480,1,1,0,0,1,0,204,151
5484,1,1,0,0,1,0,160,151
5490,1,1,0,0,1,0,160,30
5496,1,1,0,0,1,0,192,30
5502,1,1,1,0,1,0,192,30
5508,0,1,1,0,1,0,252,30
5510,0,1,1,0,1,0,252,58
5520,1,0,1,0,1,0,100,58
5526,1,0,0,0,1,0,100,58
5532,0,0,0,0,1,0,183,58
5544,0,0,0,0,1,0,49,58
5556,1,0,0,0,1,0,234,58
5560,1,1,0,0,1,0,234,58
5568,1,1,0,0,1,0,103,58
5570,1,1,0,0,1,0,103,84
5574,1,1,1,0,1,0,103,84
5580,0,0,1,0,1,0,144,84
5592,1,0,1,0,1,0,172,84
5598,1,0,0,0,1,0,172,84
5600,1,1,0,0,1,0,172,84
5604,1,1,0,0,1,0,152,84
5610,1,1,1,0,1,0,152,217
